,nextBatch,powerBatch,production,shutDown,SOC,discharge,el_consumption,slag
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1.0,400.0,400.0,0.0,25.0,1.0,400.0,0.0
37,0.0,0.0,400.0,0.0,50.0,1.0,400.0,0.0
38,0.0,0.0,400.0,-0.0,75.0,1.0,400.0,0.0
39,-0.0,0.0,400.0,-0.0,100.0,1.0,400.0,0.0
40,1.0,400.0,400.0,-0.0,125.0,1.0,400.0,0.0
41,-0.0,0.0,400.0,-0.0,150.0,1.0,400.0,0.0
42,0.0,0.0,400.0,-0.0,175.0,1.0,400.0,0.0
43,-0.0,0.0,400.0,-0.0,200.0,1.0,400.0,0.0
44,1.0,400.0,400.0,-0.0,225.0,1.0,400.0,0.0
45,0.0,0.0,400.0,-0.0,250.0,1.0,400.0,0.0
46,-0.0,0.0,400.0,-0.0,275.0,1.0,400.0,0.0
47,0.0,0.0,400.0,-0.0,300.0,1.0,400.0,0.0
48,1.0,400.0,400.0,-0.0,325.0,1.0,400.0,0.0
49,-0.0,0.0,400.0,-0.0,350.0,1.0,400.0,1725.0
50,0.0,0.0,400.0,-0.0,375.0,1.0,400.0,0.0
51,0.0,0.0,400.0,-0.0,400.0,1.0,400.0,0.0
52,1.0,400.0,400.0,-0.0,425.0,1.0,400.0,0.0
53,-0.0,0.0,400.0,-0.0,450.0,1.0,400.0,0.0
54,0.0,0.0,400.0,-0.0,475.0,1.0,400.0,0.0
55,0.0,0.0,400.0,-0.0,500.0,1.0,400.0,0.0
56,0.0,0.0,0.0,-0.0,125.0,1.0,0.0,0.0
57,1.0,400.0,400.0,-0.0,150.0,1.0,400.0,0.0
58,0.0,0.0,400.0,-0.0,175.0,1.0,400.0,0.0
59,-0.0,0.0,400.0,-0.0,200.0,1.0,400.0,0.0
60,0.0,0.0,400.0,-0.0,224.99999999999955,1.0,400.0,0.0
61,1.0,400.0,400.0,-0.0,249.99999999999955,1.0,400.0,0.0
62,0.0,0.0,400.0,-0.0,274.99999999999955,1.0,400.0,0.0
63,0.0,0.0,400.0,-0.0,299.99999999999955,1.0,400.0,0.0
64,0.0,0.0,400.0,-0.0,324.99999999999955,1.0,400.0,0.0
65,1.0,400.0,400.0,-0.0,349.99999999999955,1.0,400.0,0.0
66,0.0,0.0,400.0,-0.0,374.99999999999955,1.0,400.0,0.0
67,-0.0,0.0,400.0,-0.0,399.99999999999955,1.0,400.0,0.0
68,0.0,0.0,400.0,-0.0,424.99999999999955,1.0,400.0,0.0
69,1.0,368.74999999999994,368.74999999999994,-0.0,418.7499999999994,1.0,368.74999999999994,0.0
70,0.0,0.0,368.74999999999994,-0.0,412.4999999999994,1.0,368.74999999999994,0.0
71,0.0,0.0,368.74999999999994,-0.0,406.2499999999993,1.0,368.74999999999994,0.0
72,-0.0,0.0,368.74999999999994,-0.0,399.99999999999926,1.0,368.74999999999994,0.0
73,1.0,400.0,400.0,-0.0,424.99999999999926,1.0,400.0,0.0
74,0.0,0.0,400.0,-0.0,449.99999999999926,1.0,400.0,0.0
75,0.0,0.0,400.0,-0.0,474.99999999999926,1.0,400.0,0.0
76,0.0,0.0,400.0,-0.0,499.99999999999926,1.0,400.0,0.0
77,0.0,0.0,0.0,-0.0,124.99999999999926,1.0,0.0,0.0
78,1.0,400.0,400.0,-0.0,149.99999999999926,1.0,400.0,0.0
79,0.0,0.0,399.99999999999983,-0.0,174.9999999999991,1.0,399.99999999999983,0.0
80,0.0,0.0,400.0,-0.0,199.9999999999991,1.0,400.0,0.0
81,0.0,0.0,400.0,-0.0,224.9999999999991,1.0,400.0,0.0
82,1.0,400.0,400.0,-0.0,249.9999999999991,1.0,400.0,0.0
83,-0.0,0.0,400.0,-0.0,274.9999999999991,1.0,400.0,0.0
84,0.0,0.0,400.0,-0.0,299.9999999999991,1.0,400.0,0.0
85,0.0,0.0,400.0,-0.0,324.9999999999991,1.0,400.0,0.0
86,1.0,400.0,400.0,-0.0,349.9999999999991,1.0,400.0,0.0
87,-0.0,0.0,400.0,-0.0,374.9999999999991,1.0,400.0,0.0
88,0.0,0.0,400.0,-0.0,399.9999999999991,1.0,400.0,0.0
89,0.0,0.0,400.0,-0.0,424.9999999999991,1.0,400.0,0.0
90,1.0,400.0,400.0,-0.0,449.9999999999991,1.0,400.0,0.0
91,0.0,0.0,400.0,-0.0,474.9999999999991,1.0,400.0,0.0
92,0.0,0.0,400.0,-0.0,499.9999999999991,1.0,400.0,0.0
93,-0.0,0.0,400.0,-0.0,525.0,1.0,400.0,0.0
94,1.0,400.0,400.0,-0.0,550.0,1.0,400.0,0.0
95,0.0,0.0,400.0,-0.0,575.0,1.0,400.0,0.0
96,0.0,0.0,400.0,-0.0,600.0,1.0,400.0,0.0
97,0.0,0.0,400.0,-0.0,625.0,1.0,400.0,0.0
98,-0.0,0.0,0.0,-0.0,250.0,1.0,0.0,0.0
99,1.0,400.0,400.0,-0.0,275.0,1.0,400.0,0.0
100,0.0,0.0,400.0,-0.0,300.0,1.0,400.0,0.0
101,0.0,0.0,400.0,-0.0,325.0,1.0,400.0,0.0
102,0.0,0.0,400.0,-0.0,350.0,1.0,400.0,0.0
103,1.0,400.0,400.0,-0.0,375.0,1.0,400.0,0.0
104,-0.0,0.0,400.0,-0.0,400.0,1.0,400.0,0.0
105,0.0,0.0,400.0,-0.0,425.0,1.0,400.0,0.0
106,0.0,0.0,400.0,-0.0,450.0,1.0,400.0,0.0
107,1.0,400.0,400.0,-0.0,475.0,1.0,400.0,0.0
108,-0.0,0.0,400.0,-0.0,500.0,1.0,400.0,0.0
109,0.0,0.0,400.0,-0.0,525.0,1.0,400.0,0.0
110,0.0,0.0,400.0,-0.0,550.0,1.0,400.0,0.0
111,1.0,400.0,400.0,-0.0,575.0,1.0,400.0,0.0
112,-0.0,0.0,400.0,-0.0,600.0,1.0,400.0,0.0
113,0.0,0.0,400.0,-0.0,625.0,1.0,400.0,0.0
114,-0.0,0.0,400.0,-0.0,650.0,1.0,400.0,0.0
115,1.0,400.0,400.0,-0.0,675.0,1.0,400.0,0.0
116,0.0,0.0,400.0,-0.0,700.0,1.0,400.0,0.0
117,0.0,0.0,400.0,-0.0,725.0,1.0,400.0,0.0
118,0.0,0.0,400.0,-0.0,750.0,1.0,400.0,0.0
119,0.0,0.0,0.0,-0.0,375.0,1.0,0.0,0.0
